,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,130
2,6,12,12,0,0,0,0,0,0,0,0,0,0,0,0,130
48,32,25,20,0,0,0,0,0,0,0,0,0,0,0,0,130
110,69,41,29,0,0,0,0,0,0,0,0,0,0,0,0,130
176,116,59,40,2,1,0,0,0,0,0,0,0,0,0,0,130
180,124,76,52,2,1,0,0,0,0,0,0,0,0,0,0,130
182,128,91,65,2,1,0,0,0,7,0,0,1,4,0,0,130
182,130,105,77,2,1,0,0,3,21,1,0,13,13,0,0,130
182,141,130,89,2,1,0,0,16,41,2,0,34,25,1,0,130
199,178,141,86,3,1,0,0,31,56,3,0,58,37,2,0,130
178,205,153,86,6,4,0,0,48,68,4,0,81,45,2,0,130
157,194,164,89,7,5,0,0,67,81,5,0,106,52,2,0,130
160,142,147,90,7,7,0,0,89,91,4,0,116,51,2,0,130
152,144,128,88,4,5,0,0,114,105,4,0,129,55,2,0,130
135,136,125,92,4,3,0,0,132,117,5,0,142,60,2,0,130
118,129,137,102,4,6,0,0,141,115,5,0,149,63,2,0,130
101,124,188,120,4,14,1,0,148,112,4,0,157,65,2,0,130
83,130,246,132,4,37,13,0,156,106,4,0,163,62,2,0,130
66,124,228,131,4,41,17,0,159,101,4,0,166,59,2,0,130
47,114,202,134,4,43,20,0,168,105,4,0,170,58,2,0,130
29,98,172,138,3,36,20,0,178,114,4,0,176,63,2,0,130
16,83,176,160,3,38,32,0,190,124,4,0,183,69,2,0,130
8,73,218,186,2,44,50,1,195,126,4,0,189,74,1,0,130
5,71,254,217,2,56,89,5,200,126,3,0,193,76,1,0,130
4,75,254,238,1,74,152,13,205,125,3,0,195,75,1,0,130
3,75,254,242,1,66,205,23,206,130,3,0,196,75,1,0,130
2,73,254,248,1,63,254,35,206,134,3,0,196,75,1,0,130
1,65,254,254,1,57,254,47,203,139,4,0,198,79,1,0,130
0,61,254,254,0,61,254,52,203,142,4,0,201,82,1,0,130
0,62,254,254,0,60,254,55,197,133,4,0,195,81,2,0,130
0,63,254,254,0,60,254,54,196,129,3,0,192,76,1,0,130
0,59,254,237,0,59,254,46,190,126,3,0,188,75,1,0,130
0,59,251,235,0,58,254,38,181,120,3,0,181,72,1,0,130
0,56,240,226,0,55,232,39,168,112,3,0,170,67,1,0,130
0,51,224,210,0,49,227,39,152,103,3,0,155,62,1,0,130
0,45,202,189,0,42,210,37,133,91,2,0,138,55,1,0,130
0,40,177,165,0,36,185,34,112,78,2,0,118,48,1,0,130
0,34,152,140,0,30,159,29,92,64,1,0,99,40,0,0,130
0,28,126,114,0,24,134,24,72,50,1,0,78,32,0,0,130
0,22,101,89,0,18,108,18,53,36,1,0,59,24,0,0,130
0,15,75,63,0,12,83,13,36,25,0,0,42,17,0,0,130
0,10,50,41,0,7,57,8,23,16,0,0,27,11,0,0,130
0,5,28,24,0,3,32,4,13,9,0,0,15,6,0,0,130
0,2,13,12,0,1,14,1,6,4,0,0,7,3,0,0,130
0,0,4,4,0,0,3,0,1,1,0,0,2,1,0,0,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
