,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
73,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,130
123,4,0,0,0,0,0,2,0,0,2,24,0,0,0,0,130
175,7,0,0,0,0,0,6,0,0,11,56,0,0,0,0,130
228,11,0,0,0,0,0,10,0,0,27,90,0,0,0,0,130
254,16,0,0,0,0,2,14,0,0,48,127,0,0,0,0,130
254,20,0,0,0,1,6,18,0,1,73,164,0,0,0,0,130
254,25,0,0,1,5,12,23,0,2,101,202,0,0,0,0,130
254,28,0,0,2,10,16,26,0,5,127,227,0,0,0,0,130
254,29,0,0,3,14,19,29,0,8,145,243,0,0,0,0,130
254,31,0,0,5,19,22,31,0,12,165,254,0,0,0,0,130
254,32,0,0,7,23,24,32,0,10,171,254,0,0,0,0,130
254,32,0,0,8,27,25,34,0,13,177,254,0,0,0,0,130
254,32,0,0,10,31,26,34,0,15,182,254,0,0,0,0,130
254,32,0,0,10,32,26,34,0,16,187,254,0,0,0,0,130
254,32,0,0,10,32,26,35,0,17,190,254,0,0,0,0,130
254,32,0,0,10,31,26,35,0,19,194,254,0,0,0,0,130
254,32,0,0,10,30,25,35,0,19,194,254,0,0,0,0,130
254,32,0,0,9,30,25,35,0,20,195,254,0,0,0,0,130
254,32,0,0,9,30,25,35,0,20,197,254,0,0,0,0,130
254,32,0,0,9,30,25,35,0,21,198,254,0,0,0,0,130
254,32,0,0,9,30,25,35,0,21,196,254,0,0,0,0,130
254,32,0,0,9,30,25,35,1,22,195,254,0,0,0,0,130
254,32,0,0,9,30,25,35,1,22,195,254,0,0,0,0,130
254,32,0,0,9,29,24,35,1,22,195,254,0,0,0,0,130
254,32,0,0,9,28,24,35,1,22,195,254,0,0,0,0,130
254,32,0,0,8,28,24,35,1,23,195,254,0,0,0,0,130
254,32,0,0,8,27,23,35,1,23,195,254,0,0,0,0,130
254,32,0,0,8,27,23,35,1,23,196,254,0,0,0,0,130
254,32,0,0,8,26,23,35,1,23,197,254,0,0,0,0,130
254,32,0,0,7,25,23,35,1,23,196,254,0,0,0,0,130
254,32,0,0,7,25,23,35,2,23,197,254,0,0,0,0,130
254,32,0,0,7,24,23,35,2,23,196,254,0,0,0,0,130
254,32,0,0,7,24,23,35,2,23,197,254,0,0,0,0,130
254,32,0,0,7,24,23,35,2,23,198,254,0,0,0,0,130
254,32,0,0,7,23,23,35,2,22,198,254,0,0,0,0,130
254,32,0,0,6,23,23,35,2,22,198,254,0,0,0,0,130
254,32,0,0,6,23,23,35,2,22,197,254,0,0,0,0,130
254,32,0,0,6,22,23,35,2,22,197,254,0,0,0,0,130
254,32,0,0,6,22,23,35,2,22,197,254,0,0,0,0,130
254,32,0,0,6,22,23,35,2,22,197,254,0,0,0,0,130
254,32,0,0,6,21,23,35,2,22,197,254,0,0,0,0,130
254,32,0,0,6,21,22,35,2,22,198,254,0,0,0,0,130
254,32,0,0,6,21,22,34,2,22,197,254,0,0,0,0,130
254,32,0,0,5,21,22,34,2,22,197,254,0,0,0,0,130
254,32,0,0,5,20,22,34,2,21,197,254,0,0,0,0,130
254,32,0,0,5,20,22,34,1,21,196,254,0,0,0,0,130
254,32,0,0,5,20,22,34,1,21,196,254,0,0,0,0,130
254,32,0,0,5,19,22,34,1,20,195,254,0,0,0,0,130
254,32,0,0,5,19,22,34,1,20,194,254,0,0,0,0,130
254,32,0,0,5,18,22,34,1,19,192,254,0,0,0,0,130
254,32,0,0,4,17,21,34,1,18,189,254,0,0,0,0,130
254,32,0,0,4,16,21,34,0,17,185,254,0,0,0,0,130
254,33,0,0,3,14,20,33,0,15,178,254,0,0,0,0,130
254,32,0,0,3,12,19,32,0,13,169,252,0,0,0,0,130
254,31,0,0,2,10,17,31,0,11,158,247,0,0,0,0,130
254,30,0,0,2,8,15,30,0,10,145,239,0,0,0,0,130
254,29,0,0,1,6,13,28,0,8,129,227,0,0,0,0,130
251,27,0,0,1,5,11,26,0,6,112,211,0,0,0,0,130
243,25,0,0,0,3,9,23,0,4,94,192,0,0,0,0,130
230,22,0,0,0,2,7,20,0,3,76,170,0,0,0,0,130
211,19,0,0,0,1,5,17,0,2,59,145,0,0,0,0,130
188,16,0,0,0,0,3,14,0,1,44,119,0,0,0,0,130
162,13,0,0,0,0,2,11,0,0,31,94,0,0,0,0,130
137,10,0,0,0,0,1,8,0,0,20,71,0,0,0,0,130
111,7,0,0,0,0,0,6,0,0,12,51,0,0,0,0,130
86,5,0,0,0,0,0,3,0,0,6,33,0,0,0,0,130
60,3,0,0,0,0,0,2,0,0,2,19,0,0,0,0,130
38,1,0,0,0,0,0,1,0,0,0,9,0,0,0,0,130
21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,130
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
