,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,130
0,3,6,27,0,0,0,0,0,0,0,0,0,0,0,0,130
0,14,22,67,0,0,0,0,0,0,0,0,0,0,0,0,130
0,30,53,112,0,0,0,0,0,0,0,0,0,0,0,0,130
0,50,101,159,0,0,0,1,0,0,0,0,0,0,0,0,130
0,70,150,208,2,0,0,1,2,7,0,0,0,2,0,0,130
4,88,193,252,12,1,0,2,7,16,0,0,0,3,1,0,130
20,107,238,254,26,4,0,3,11,25,0,0,0,4,5,1,130
41,128,254,254,43,10,1,4,14,33,0,0,1,5,16,5,130
44,147,254,254,64,21,1,5,13,32,0,0,0,6,20,9,130
47,157,254,254,90,30,2,5,11,29,0,0,0,2,26,13,130
50,168,254,254,123,37,2,6,11,32,1,0,0,2,42,21,130
57,150,254,254,161,46,3,6,12,34,1,1,0,2,60,30,130
60,142,254,254,222,59,5,6,14,36,3,4,0,3,79,41,130
54,128,233,254,254,77,9,6,16,29,5,6,0,3,86,44,130
41,130,235,254,254,94,19,8,18,29,4,5,0,5,92,47,130
42,129,230,254,254,116,35,11,21,29,4,4,0,7,96,48,130
41,124,216,254,254,141,56,16,25,28,4,4,0,7,95,48,130
37,114,198,254,254,171,78,22,29,26,3,4,0,7,92,47,130
33,103,179,254,254,197,102,29,33,23,3,4,1,7,88,45,130
29,91,161,254,254,208,125,37,37,21,3,4,3,7,83,44,130
24,78,142,254,254,206,131,44,39,19,3,4,5,6,85,44,130
18,67,123,254,254,210,131,49,42,16,3,4,7,6,86,45,130
13,55,104,254,254,192,121,49,44,14,3,4,11,6,85,45,130
8,47,88,254,254,169,98,43,46,12,3,3,14,6,83,45,130
15,59,78,254,249,172,95,36,47,13,2,3,18,6,80,44,130
27,81,102,254,239,169,96,35,50,15,2,3,22,6,76,43,130
46,107,127,254,225,160,93,36,51,16,2,3,25,5,72,42,130
69,134,154,254,206,145,86,36,52,17,2,3,28,5,68,41,130
89,159,167,254,184,126,76,34,49,16,3,4,29,5,65,41,130
88,157,173,254,159,106,64,32,46,13,4,6,29,4,63,44,130
94,152,163,254,134,85,51,28,47,13,5,7,26,4,69,48,130
93,126,140,254,109,64,38,24,47,13,5,7,23,4,71,50,130
70,112,128,252,83,46,27,21,47,13,5,7,23,3,71,52,130
65,116,130,247,59,34,29,20,47,13,5,7,24,3,69,52,130
68,116,128,239,43,71,62,32,46,13,5,7,23,3,68,54,130
68,113,121,229,80,114,96,43,45,12,5,8,22,3,69,56,130
66,107,112,216,128,161,133,53,44,11,6,9,21,3,69,58,130
61,101,101,202,175,189,165,62,43,10,6,10,19,2,70,61,130
53,91,90,188,209,228,179,67,43,10,6,10,17,2,69,61,130
46,82,78,173,225,242,183,73,49,9,6,10,16,2,69,61,130
39,73,66,160,211,221,175,74,54,11,6,10,18,2,68,60,130
45,94,57,148,159,180,145,62,55,11,6,11,23,1,66,60,130
74,127,73,153,137,158,127,54,55,12,7,13,27,1,64,60,130
104,157,102,178,146,164,130,56,54,12,7,14,30,1,63,61,130
139,189,130,201,150,163,127,56,53,12,8,15,33,1,61,62,130
144,211,152,217,146,155,118,54,52,12,9,17,36,1,60,62,130
143,205,171,234,135,141,106,52,51,10,10,19,38,1,58,64,130
142,191,167,235,120,125,89,48,51,10,10,19,37,1,59,66,130
138,165,142,233,101,106,71,43,51,10,10,19,34,1,62,68,130
116,155,123,206,81,85,53,38,50,10,10,19,30,1,63,69,130
114,160,121,197,66,70,36,33,48,10,10,18,31,1,63,68,130
117,161,125,199,119,107,23,30,45,9,9,18,31,1,63,67,130
114,159,125,197,184,146,25,32,43,9,9,18,30,1,64,67,130
108,155,122,191,254,179,42,38,40,8,9,18,28,1,65,68,130
98,150,117,182,254,207,62,43,37,7,9,18,26,1,66,68,130
87,152,112,172,254,215,78,46,34,6,9,18,23,1,67,69,130
76,149,111,159,254,220,87,51,31,5,9,17,20,1,66,69,130
66,136,102,148,254,201,85,54,29,5,9,16,18,1,64,68,130
59,146,112,138,254,165,77,52,27,5,8,15,16,1,64,68,130
83,158,118,149,246,164,64,47,26,6,7,14,17,0,63,67,130
108,171,130,173,226,165,58,44,26,7,7,12,21,1,62,66,130
134,180,147,200,225,160,60,45,27,7,6,11,25,1,60,66,130
166,193,160,222,213,149,59,45,28,7,5,9,28,2,59,65,130
182,192,164,238,190,133,55,44,28,6,4,8,31,2,57,64,130
