,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,130
5,2,14,4,0,0,0,0,0,0,0,0,0,0,0,0,130
7,4,26,10,0,0,14,4,0,0,0,0,0,0,0,0,130
10,7,38,16,0,2,53,16,6,5,0,0,0,0,0,0,130
12,10,51,23,1,6,105,33,19,18,2,0,0,0,0,0,130
15,13,64,31,4,12,164,53,32,31,3,0,0,0,0,0,130
17,16,77,38,6,18,223,73,48,46,6,0,0,0,0,0,130
19,18,87,43,10,25,254,94,65,62,9,1,0,0,0,0,130
21,20,97,49,14,33,254,114,83,79,11,1,0,0,0,0,130
14,15,95,50,17,40,254,134,102,95,14,2,0,0,0,0,130
13,14,94,50,21,44,254,136,111,98,15,2,0,0,0,0,130
13,13,94,51,22,42,254,128,118,96,14,3,0,0,0,0,130
13,14,93,50,22,43,254,125,120,91,13,4,0,0,0,0,130
13,15,94,50,22,44,254,124,118,88,13,5,0,0,0,0,130
12,15,94,50,23,44,254,121,116,82,12,5,0,0,0,0,130
12,15,95,50,23,43,254,117,117,82,12,6,0,0,0,0,130
12,16,96,50,23,43,254,121,117,85,12,6,0,0,0,0,130
15,18,98,50,22,42,254,123,116,85,12,6,0,0,0,0,130
18,19,98,50,22,43,254,123,115,84,12,6,0,0,0,0,130
17,19,97,49,22,43,254,121,116,81,12,7,0,0,0,0,130
18,19,96,49,22,42,254,119,117,77,11,7,0,0,0,0,130
19,20,97,49,22,42,254,118,116,74,11,7,0,0,0,0,130
22,22,99,48,22,42,254,119,115,70,10,7,0,0,0,0,130
25,23,99,48,22,41,254,119,115,67,10,7,0,0,0,0,130
28,26,100,48,22,41,254,120,114,64,9,8,0,0,0,0,130
29,27,100,48,22,40,254,122,113,61,9,8,0,0,0,0,130
29,26,100,48,21,40,254,123,112,59,9,8,0,0,0,0,130
28,24,99,48,21,40,254,125,112,57,9,8,0,0,0,0,130
29,25,99,48,21,40,254,126,111,56,10,8,0,0,0,0,130
31,26,100,49,21,40,254,126,111,55,10,8,0,0,0,0,130
34,28,102,49,21,40,254,125,110,54,10,8,0,0,0,0,130
36,29,103,50,20,40,254,124,109,53,10,8,0,0,0,0,130
37,30,102,49,20,40,254,124,109,53,10,8,0,0,0,0,130
38,30,102,49,20,40,254,124
