,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,130
22,45,8,0,63,5,0,0,0,0,0,0,0,0,0,0,130
55,129,26,0,128,23,3,0,0,0,0,0,0,0,0,0,130
88,221,51,0,192,47,14,1,0,0,0,0,0,0,0,0,130
124,254,78,0,254,73,35,7,0,0,1,1,0,0,0,0,130
161,254,108,0,254,101,60,14,0,0,3,5,0,0,0,0,130
196,254,138,0,254,131,90,22,1,0,6,9,0,0,0,0,130
231,254,169,1,254,160,121,31,1,0,9,13,0,0,0,0,130
254,254,193,1,254,190,155,39,3,1,13,18,0,0,0,0,130
254,254,216,1,254,212,192,47,5,1,17,23,0,0,0,0,130
254,254,219,1,254,216,213,51,8,2,20,27,0,0,0,0,130
254,254,224,1,254,221,235,55,11,3,23,30,0,0,0,0,130
254,254,225,1,254,221,245,57,13,3,24,32,0,0,0,0,130
254,254,227,1,254,221,248,57,13,3,24,32,0,0,0,0,130
254,254,228,1,254,221,250,58,13,3,24,32,0,0,0,0,130
254,254,229,1,254,221,251,58,14,3,24,32,0,0,0,0,130
254,254,229,1,254,220,252,58,13,3,24,32,0,0,0,0,130
254,254,230,1,254,219,252,58,13,3,24,32,0,0,0,0,130
254,254,230,1,254,219,252,59,13,3,24,32,0,0,0,0,130
254,254,230,1,254,220,252,59,14,3,24,32,0,0,0,0,130
254,254,231,1,254,220,251,59,14,3,24,32,0,0,0,0,130
254,254,231,1,254,220,252,59,14,4,25,32,0,0,0,0,130
254,254,230,1,254,220,251,59,14,4,24,32,0,0,0,0,130
254,254,230,1,254,220,251,59,14,4,25,32,0,0,0,0,130
254,254,230,1,254,220,251,59,14,4,24,32,0,0,0,0,130
254,254,230,1,254,219,251,59,14,4,24,32,0,0,0,0,130
254,254,230,1,254,220,251,59,14,4,24,32,0,0,0,0,130
254,254,230,1,254,220,251,59,14,4,24,32,0,0,0,0,130
254,254,230,1,254,220,251,59,14,4,24,32,0,0,0,0,130
254,254,230,1,254,220,251,59,14,4,24,32,0,0,0,0,130
254,254,229,1,254,219,251,58,14,4,24,32,0,0,0,0,130
254,254,229,1,254,219,251,58,14,4,24,32,0,0,0,0,130
254,254,229,1,254,219,252,58,14,4,24,32,0,0,0,0,130
254,254,228,1,254,218,252,58,14,4,24,32,0,0,0,0,130
254,254,228,1,254,218,252,58,14,4,25,32,0,0,0,0,130
254,254,228,1,254,217,252,58,14,4,25,32,0,0,0,0,130
254,254,227,1,254,217,252,58,13,4,25,32,0,0,0,0,130
254,254,227,1,254,217,252,58,13,4,25,32,0,0,0,0,130
254,254,227,1,254,216,252,58,13,4,25,32,0,0,0,0,130
254,254,226,1,254,218,253,58,13,4,25,32,0,0,0,0,130
254,254,226,1,254,218,253,58,13,4,25,32,0,0,0,0,130
254,254,226,1,254,219,253,58,13,4,25,32,0,0,0,0,130
254,254,227,1,254,220,253,58,14,4,25,32,0,0,0,0,130
254,254,227,1,254,220,252,58,14,4,25,32,0,0,0,0,130
254,254,227,1,254,220,253,58,15,4,25,32,0,0,0,0,130
254,254,227,1,254,220,253,58,15,4,25,32,0,0,0,0,130
254,254,226,1,254,220,252,58,15,4,25,32,0,0,0,0,130
254,254,227,1,254,219,252,58,15,4,25,32,0,0,0,0,130
254,254,227,1,254,219,252,58,14,4,25,32,0,0,0,0,130
254,254,227,1,254,219,251,58,14,4,25,32,0,0,0,0,130
254,254,227,1,254,219,251,58,14,4,25,32,0,0,0,0,130
253,254,226,1,254,220,250,58,14,4,24,32,0,0,0,0,130
253,254,226,1,254,220,250,58,14,4,24,32,0,0,0,0,130
252,254,225,1,254,219,249,58,14,4,24,32,0,0,0,0,130
252,254,224,1,254,220,249,58,14,4,24,32,0,0,0,0,130
251,254,224,1,254,219,249,58,14,4,24,32,0,0,0,0,130
251,254,223,1,254,219,249,58,13,4,25,32,0,0,0,0,130
251,254,223,1,254,219,251,58,14,4,25,32,0,0,0,0,130
250,254,222,1,254,219,253,59,14,4,25,32,0,0,0,0,130
251,254,221,1,254,219,254,59,14,4,25,32,0,0,0,0,130
251,254,221,1,254,219,254,59,15,4,25,32,0,0,0,0,130
251,254,222,1,254,218,254,59,15,4,25,32,0,0,0,0,130
252,254,225,1,254,218,254,59,15,4,25,32,0,0,0,0,130
252,254,225,1,254,218,254,59,16,4,25,32,0,0,0,0,130
252,254,226,1,254,217,254,59,16,4,25,32,0,0,0,0,130
254,254,225,1,254,218,254,59,16,4,25,32,0,0,0,0,130
254,254,222,1,254,222,254,59,16,4,25,32,0,0,0,0,130
254,254,222,1,254,226,254,59,15,4,25,32,0,0,0,0,130
253,254,219,1,254,218,254,60,15,4,24,32,0,0,0,0,130
250,254,214,1,254,215,253,59,14,4,24,31,0,0,0,0,130
245,254,206,1,254,211,250,59,14,4,24,31,0,0,0,0,130
237,254,195,1,254,203,242,57,12,3,23,30,0,0,0,0,130
225,254,180,1,254,193,231,55,11,3,21,28,0,0,0,0,130
210,248,162,0,253,179,216,52,9,3,19,26,0,0,0,0,130
191,233,142,0,245,163,197,48,8,2,17,24,0,0,0,0,130
168,210,120,0,232,144,176,43,6,2,15,21,0,0,0,0,130
143,185,98,0,212,122,151,37,4,1,12,18,0,0,0,0,130
118,159,76,0,188,100,126,31,3,1,10,15,0,0,0,0,130
93,134,56,0,163,78,100,25,2,1,7,12,0,0,0,0,130
70,108,39,0,138,59,76,19,1,0,5,9,0,0,0,0,130
50,83,26,0,112,42,54,14,0,0,3,6,0,0,0,0,130
33,57,15,0,87,28,36,9,0,0,2,4,0,0,0,0,130
20,32,7,0,61,16,22,5,0,0,1,2,0,0,0,0,130
10,12,2,0,37,8,11,3,0,0,0,1,0,0,0,0,130
3,2,0,0,19,3,4,1,0,0,0,0,0,0,0,0,130
0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,130
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
